"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-08-15","01:56:06","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301194719994|20230811184942|55.00||Sl8DFKrk8X75Ndk3p7rA8oxO7YHMtg5Gv64Mkamivv6mhMiSt92YagzTNQJ34wFl94/HRWLDhIZZnCL9i90hSmdSBt7jGY29l9tW2WfXdsBmrxoZbybqqB+X5ZtVz2T8Y+wF3dyFTfGvH4dkZj+1QuVw6bsK7I8yyV45XM5ujFXXP70ml543M3RM3342zjA2utpvCOIiM/xq4oDEEKNfTiPDaUd6Fh4I00KXVM2Mv/Lyvng9NeGX0WpgQO01OlJ7dzRyJ8Uypa8c+GmDsm1l0YvGV4t5mQBe5r+2mHadNBsg5vRAyprE8a//JFE7CTQUztQz8XJLtfAH3l3uiFVrTA==","","0","2023-08-15","04:56:06",""
"2023-08-15","01:56:15","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301067589137|20230811172639|5.00||fdDdaVvgbj1VCM6JBxIEiiGGWW2xoUGjcJ0MpGtVzGI1ZgomzqkIiBCkoQFVmvwHH563yIVHXOQ/GTYFigD7D/6FMh+wETMDOZZUmQf8hdjZrc1qE8BgUeU4YDVYmfYaV/gLHTEprGm8Sba7tmJ/2JbLWRMfz+/IaPTXhq3xRq/5uaPUVBOXoJ2Xgtf1n4ltd4/b1ugmfq1/VVBIrexm6r6A5uixiTRVU9CLATZJYo0vEzWpYhjGhqFuZTul60Q7x/lou7O9/QWO2fM0S2xhh/Cd712D/o4VmGGz4PpdRhuLhzBm9OThxz9o728qxh37SVmDuvZjs+UarLF11fEOtA==","","0","2023-08-15","04:56:15",""
"2023-08-15","01:56:22","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299848845645|20230810141053|23.90||gpBVrI9yRLJSxJ24KdfCXMdiUQhgj5cPMrLvbZqwem9ZRBBuPcIYnEfsCKcqRVlDIfmdUccUx1VuLLJEkNQhVwLBqqJG2TDp75GrOySMwKSVnelFLO4CqEtuhI7C+5iAt+EHZdvkNA1kQPLUdzXf3HauCca8bJFXWA6i6+oz5LZU8TOuVlaxy40haN+xuZ2SJNhEurnOUMyZgPz4AiPYfsBB3Dbj2bVkizyFLTCcIl+2bH+AyrHG6UdQm41FyG/USXwTe8jduQcEKcqSsa3Ux3I940dDQzt/tauDgKAhaDeopIN7hQYGDXuAS3/1DRsBvzW3JipuJ3sF5KrBmHS6fw==","","0","2023-08-15","04:56:22","{""ec"":""M""}"
"2023-08-15","01:56:33","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300306220114|20230811085543|5.00||NXLoxb9yFKquY2NWdgBVHsV7yTM4rGWqbhSbPxK+naPPS5EwH9rWNU39/SiDpu4tlUGr2auBWRlAOTWlQYy9l2rtWbpnHTj9t3mSGZ2ClSgDLC82xuRm2lSr3ndGvijKBbign5pXw+qIYhDtcn6MGPrv3iNVuCjTMS1tDPPxPLFEeoXBHKBu1nPzrU0IXpNzgDC11D4C7LmRRlNOKbw0bp52Dptadl18OIm1RsT1zUU9Hwtmh8LSUH8Z57Hnlli/umkcHz7HQH5ZZxfFGJfS3WnLFrRU8n/8/pDtheFp6y0KCGqBOXbbloW/6VOt7LSv8AIeDPr3oi2h+qKjEqdd8Q==","","0","2023-08-15","04:56:33","{""ec"":""M""}"
"2023-08-15","01:56:45","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300484570995|20230811101252|17.80||BTurDOOKCSXZvQm4QPQCNi1oCsruTaEQx9+ot1V9x36lM7L3h25imxD7xIH1tkY2RoexIy8plf+Y5z6rJcz/YKPwhQs1zlkC67uX1XyM6R+69CDTLFWaKoDVeEEuXoPLUw3FhaRHHB5WwqC410bSdmNk1AXhPQcpouCfpHtEQtMoNZHB1fHZfwYlytYTQjhR3Wtu3Uvm06klRq17yU7KjtpRhOWP3oszP270nB8rgpwcYUxblruil5r0TcN4FBLtgda4uBkg2e2IP1/uvYIMX5GDzmDaqaI6M69jWmBzj8deggDbLUYvzx1DRENVcLoIUSMgZZQ4bI3L87ZLf73eAQ==","","0","2023-08-15","04:56:45","{""ec"":""M""}"
"2023-08-15","01:56:52","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300477896880|20230811101158|4.20||Y7Ik+FhSN6Y26KlXTFVc8gPSflzidArkuQEtitu4lJBtINHkNpxBeG504LdIOKo5IGE32ChGs1etEBsO2GWmD8hmQTWS4GXmzCIRxQSahGNTAOUH7LvTLww8EszbBvkn2LSfa8p5RHaEvSvO3fXWyjV6J89cyZWHAYsiCFGWobyzU67BsSeeRTtE2OJPzTibBM10Y+UpNv1o2M4NP1H/AGosKZStGk5YFnMIuOyRMCV1NBYWp13Vzr+8KEMy4lx7urUjRZdrSR+qKRlMBdvW78EK76rczXZe3WxAisDBsASNdS7Th4iSWThZSfPt8cpNOctNb1spFLhOkXmFbrHHXQ==","","0","2023-08-15","04:56:52","{""ec"":""M""}"
"2023-08-15","01:56:58","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300606068458|20230811114111|4.50||OzJkmVWEZVtE68cgtuHkdaNv1f03fksNWJUQyzuJshP/XTZyOZKcPNH6Il3sAGcdFQ3ab9P3CFsWM1W53zOHmSkHLvNZiYbl4xTUDLHG8AaByvCkzUZJRs+k3PL6Ask7H/uO5pspEbsO2qc4ymrjoHo8Sty/lMT+zboVuIRUmknrRRcUV5LXRw/FjH95nG/spjL96N/MfOIw3NnLKgtyYhXJ7El1IkPpl+ztjutx8TghjwSYdWouMaSpOZKjTqbuQBkg3KSodOJK4qrDZpiSktHrcFj/amP4CesnoOj90pKYHj1elmmfOKRGucIDBDKuiWBkleHRSvEySxJXLnrn4A==","","0","2023-08-15","04:56:58",""
"2023-08-15","01:57:08","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300815459530|20230811141933|1.50||TZTfF1rJmLXa28y+wPY3wJqZ64XJZne4TqkU3aw/VRRgHth/QuhWv+aw3N+4goT7wjsgaHMk7YzgEY+coGuGEUW3JG5rKMUJVS4BgUJ9JLORZBGyPUahVEFVu8sTUa5VLM/BzUW3zmFEvZ//u+3URCtZuOQiaRzo73ZFqciUyiqkn8dyrazhEr76E8MoqKSRmJ1SBd05buAqPCQpbo9Z3pKuFi4y8YTVRE65jblCTkcgLsk8vmMcVaTboOEEFJhY8e606r7CnCGQGTFnebLcovUiKaMGWvW+uQRCKkDFx4CytkY0IzVz/XKUUg/bPVkSDwQmoy42Tq+gKb2ea0v0TQ==","","0","2023-08-15","04:57:08","{""ec"":""M""}"
"2023-08-15","01:57:16","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299212098636|20230809174036|46.00||CiCZtbXWKIccdAuH6Ersoq61Lsc1CDUCGDtRsIKBdbElSv1flQsR/aWEOGZQFUfb9kDouS+UukVF3M0XOcvA+lx5gNlsyAVRn0jYC5JKuxx6SqDipNgQFygnmaPUai8pa8L0octrrytPEi2/6nHorDEQ7l9E39ZOO8ZjCRoMh8CegHYQFP/cPifZTYJnSgTUyWDtsf4y9f5u7UwBjFo4VFIXx+ReVmwIp/yqeHlU5biAPNDN9pkF8Yyg1Xhm3G6X9DoQGV65TbVUoRpdTciLZXegGyrnFZ3DzvXlEnpv4A0KOhoJ6k1Wl2yyDWiQctpJ5QJOH3e8nffuZMa+L1ckug==","","0","2023-08-15","04:57:16","{""ec"":""M""}"
"2023-08-15","01:57:26","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299221617004|20230809174639|13.00||PiNN9MHMZGPtESe6s2LDer94V3pbBnCDEu05/XbgOqRcl1FYj9A9pui7varhDapPSIHsDOVMhPg+di9O9ShhHu9hkvX9I3KXI6ryNgEZAEerbqYDGpilsF9lLTkLrcNGEw4GjYs85OqQ5r0lQ+iG7A+c9Rd4IFPamOCAP6PHmoBdAd3+R7MAvt0xgfk/Ta3/cZk3aDGsD1gFkVxT0ZGbUFK/6eRLUzy820TemJi0cdztbeir1GcuF8qkred5c3fAg4Qf1IkIqV8zvyBYX/ONf8frWjmymVMNGJBrFkairmaaE8D10qzeDPKN19xqKVUyWMDCMvfLmzb5kWisnfk0Cw==","","0","2023-08-15","04:57:26","{""ec"":""M""}"
"2023-08-15","01:57:35","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299230575203|20230809175340|3.90||AWI3xsipGUF7mXSn4mlgDFtY4zcEh3fOKQvCT9cc51rdOkEfwRR7Cgc7SHGc1TKITGGlXI+LrNQuusLhGCWoiElG76LYB0GMkjsPtPsPUtmToB0z0RDZHYgo5xkYIY7UEQUR3g2qRHXMJwz7lgFOLChr6liHUcHiaU+0Sk4iHAFYWgPqrsBNwuxlNwufMme8lUx46TNQo6Dr+qh/IeT95TYUa809TKpVxZnZ7+Vs7qvZXsVHw7vRr1+dLA7XKS/4QRjS1bCV+ZC3CKiJL0hJSdb9U1kzImocmuYkQdErHm/PptscRuB9QXwpHN5g9QNaV2Zo7zf3LYSS9XkcvpGnzg==","","0","2023-08-15","04:57:35","{""ec"":""M""}"
"2023-08-15","01:57:49","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299285804956|20230809181635|9.30||QYzBEGrMaa4WnsTWKUfGhM4AjI2ou9mhCrH09qDtOwuNtXCVSIPq8OI66EKMcu4C7/lkdvfAHzpzRhXXu0hcp9jFSoExnysICzp3SHuTgHGOX93GLpNP6kse2Y/RolCEkQVXOaKZFg9ILTUSkVslWGlvMGrR3/8C1PJqokCVDrI0W2RV3bQGA+/nFvyO8HvQolU537S6Ufrl/Az5cuEppb1zl5Fc0d+g6oDheWS2yU6zvfuc3ftWlwCEvCPlOFGj86BFtBs8ZnJMBOtpFCY+emZqY/kj64yw3Bs4Tcc69bmsGdGKXdYAotWWgJ70WdVwY2vav1gamZtGm2GjJOXoHA==","","0","2023-08-15","04:57:49",""
"2023-08-15","01:58:01","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299304404415|20230809182043|14.00||gg4g1O+VunFlyP/4lylephMk6/y/ntRNmIQDMWCyDeaFbiqACXL4nxobM/eKuVESxrazdJBGIox/bVV5+425IOyqyRZzisteDtshHpPH+B6JAi7mrASuVZUj01Kowy9ByU9amxnimGEWJ/cX/gYC4pIVOtArIM7VtJR/FWZXygrNDyeBML3KuMrdB11KXOuxU5/LBSS5QT1shXVztLi68Wzsg4VurabLz0McCLOi25XN2t+ce/KgQsQZmwlWpDk2qVeqlmMlCpaSZRrPuNY+kllMXBoBCRPAdJStOCjSGDstAqMf6qpmYfADyrl2NwLWnmymvZ683X9iAhvWmMqh/A==","","0","2023-08-15","04:58:01","{""ec"":""M""}"
"2023-08-15","01:58:12","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299322797164|20230809182441|25.50||Ej39cueN7Zuta4P1UPLyOCVACU/x4eaFeGbysZGUPiEVG1BqZ90HHQMbQIGhjvt0uLDaP+k/tHCpD8+AP2mq2N2cU2lDYbxOp0FQOQGnlwMAtpWRYUM9C3iq64C+RBQOlSUUGgpRkNb4KoI0uGqkuPjitS7dM5xno/1/FY9dICud7MNiqQjH1/PTpCLQXL7nxNp5BNxIyPh/61S8n7U906zuTOnAAnrvsO3yELAQMxEdGZRCmRWtOvmKnCNlIKb7OO5gRJHXHTit8F04fC8TTpU71H6Gf0xHTDDwbOEEHX7UmHGJt+f8fv2fC+StDs9eQJqHnDp/Ug/kM+8GPdJ24Q==","","0","2023-08-15","04:58:12","{""ec"":""M""}"
"2023-08-15","01:58:19","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111297628505393|20230808094505|106.80||e0nnyupmVzFQ2RWMoan9dKjp5d3cw32RDI5F0r2CGk3WYYPajIkk2NVegJTC6bgrZ7c/dUnwGgUUIUvNVkmCqQtn0TedOhsxqlaRj+ITSe4+QFAnq0wmVMCo9s2EsKRgJu4eEtSlijmrMbYpkauXQgrsLH/Cdb4XQQIOws8g/v+U8elD7bWFwDXOxwKunmj6mMwLBIKYOuniz2NFdOClsVTdEprlSnUJg21ewXGWX4+FipzCyFq/IyCqOvkjzygBRdC4njQHlZzwvGnt6GHMev91GlQTmR3gZKrLnoZ7pQGFjvJ+y44MYVzbLrhYmKBkuurrKvjaD18aOBmQFRa6Yg==","","0","2023-08-15","04:58:19","{""ec"":""M""}"
"2023-08-15","01:58:35","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111297611516893|20230808094330|18.30||d9HCAlBv7kVSpO26z/cif//Mr/KlSbl2rsgQn/AoFP5C/PVaSTO5zad6Hu95zFm1J9i2cUiRNhyM3Pnk8zQSJpV5133boHRe5g/2oZNDPzo67vWB1CuYoq4ZDHsIfKoyewokVMkikWZ32po91FQ11aw8VB5v0Y/h4X6Wg6jEOufE5lk/9ZU7pMV/+TIZoiqT64XkXRMK7q61P3pzD+c2pTHGzk8dVTLfL91B9kCvimdvg0UfWzOULa6TwfEL5aL7mOzGxfoMKlOY0xXRnol78A2Ud70nRIZega+haaRE/F2W7oA/o8QIbAfmWG9f6LSQHcGoRmxH8hZC2x/vS2W6jw==","","0","2023-08-15","04:58:35",""
"2023-08-15","01:58:43","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111297103049930|20230807143439|33.00||eNjMmocC9p1rnFiDaOGLAysws287eMv/7+mluex8rlzv/DU1znzMvgSKiyMdeT6MxzkkC+u3il3SwPPbd5qy4iCR1ogKxb6wHKJRl/DMqqSZ+bRhAUEjU6Zzghqv0Blno4TCU7QwupADoxf32kxNlxCW3qZ7DGoXl6FZIYflajVH1ZNmMhErSBqCL4P/mOm48Xgf8lNfD83qpi0abbcVQmuT5QmPc43ez3M/BkaJGjINlKftnQJ7Pwi8rpSQfozeAw52W2zxv3PZaGF5cKBIo7oYZRRAIpgHXUXptfxUB/1M9bDuR0D5sapAO+W5Eh+pz4Vc6v24i/4t5kn5GJfpeg==","","0","2023-08-15","04:58:43",""
"2023-08-15","01:58:51","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111297943988133|20230808132917|7.90||lVt3zYxijh17m8fMoMwlBB/Xhy3W2KWKA8XNGMZSjvuo/CjnSUzvTzbHLKVuBSd8nCNrbnoJ348Y9RJNyuAFLkVhtEjm05Q7HBuD1rPLNe+2aKoGG7P5MT1I+e3FKsHh2ompaA7F/6OfkTbMKROTO8xb6zPPdWjZL6Jatkopla89mm1ylspsct8lDWvOvONUkG213smPH7pa9YBEBCAO06S+qzqUzksrNFp0WiU8fT6G+zo0p7rSM1PZw0h2lShGHfIPLiAbiP1PPd4aMQsZ0PopZ2s8sJZmv824ojMftweuT11I1jseEK92Q5GF1nXM4aKUztC4MMwJhPZwNkohtQ==","","0","2023-08-15","04:58:51",""
"2023-08-15","01:58:56","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111297836061222|20230808113725|8.20||ZEFy+sJ6cuCo4CeesDVk1JULMnaB4CdsoJrigcBw9PE0+ZaprFIiAOOFCsvOBFI4es0qXHb+YwYqSZzqKhiIc6Uclf9jp8IXMeMp78BLh8gBmHicEBokzXtEfkOVfiGI+qpa+HIoNyCf2BGrFil17w5uaYzTzDOOFaDjhQM96g/26YeQH7dceDRgzgdBtMBqmycwRyp7QFAJGfa4eY/gyZLyewrF8FO11nqxIsmvuwAf2FpBzbpXGdNmBTKZTADRLsMeYZi0T5V29Y6lF51BObz6JpXRS69+WNeRtwQTGMrFa1CTv7x+WuJjojjRAL5DU9a0dbhZXRgFXL2erNo0/Q==","","0","2023-08-15","04:58:56","{""ec"":""M""}"
"2023-08-15","01:59:04","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111297671073459|20230808101303|7.80||LyDzmRYGu/5jKP/DCts7mQI7dTW3gW6VkbyUCZCwlUhGWBkgB+zubijDR8awxSeAiLsOTNBV4DKq16mWo6sLJ8QKkMrOsO8/sgjpP4jWZA8mlX1ZNyxZLmwErlCdaJG2EYK9u/WSVHgbL6O1YZAKn9wAl0AEiDs56u640H9JzKDml1VQDElPXDCkdfwSM3JENgzFnrVm6bEJV93LUXX7Mgi66TRKQ61l5105mpik25FwRvLc3PcQ7l23Wu1Ji21X9JbNEHMwOIEROUC3GKNWMqMQPUd+ESQRaELrlk57ts8fgy1aaTZfmDFnT6Ho1Z+HnnENjfknbIqOGBhQrV30ow==","","0","2023-08-15","04:59:04","{""ec"":""M""}"
"2023-08-15","01:59:12","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299258136794|20230809180020|31.70||fkiOKtQ00OLhh/4BOW8wt3obswBbfz126SQgq/IVQKXo1whQl9YRptdvSaJszcX06DyQBkorPoDNYaV0txksetuMe7fvSJ/3suwKh/VFLLFiXDT1C8J/v7ZUrhrY58ilTXgM/Ia2EmtcSICLdE+ZhYHJa0pUu9wVouzz027aU/iKNznZnJ0MdZ+cDZJvGQRdSakXp5KuNJymd+o61kuC5xp9Vl4pjAjvvSSzEC4XeuivJdFB+Qa20X0xm6Bixj2b46ni4bsyM2UEauTdnpwINq0hE4lSSlz0Q3HMGrSo52yopeCNuE37ZOFMpJyfC99Xcv5UFDU0plWCYb5UrFqmQA==","","0","2023-08-15","04:59:12","{""ec"":""M""}"
"2023-08-15","01:59:24","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299511716471|20230810092304|11.70||ZgJ6EuCen/XNiCBl3LpfMDxXDXm2ITbQqylESnP14vAW0Bvk5la5hCWV45d6q3gQcQ/en0+fMq/HK/leQaHbx+Xsv18+gSx08renAPkV9QUtCt8MzwwO49EWiR/u13iw9GhoLB4taP1ax6ooO3n3sagZqzLI3mbDEirbygbotvJ62BGUIzNLDesmGMTGez3zElfJ4hIkKAakH7TJjSzADVpENkdTs2WokXrxLG5MxggsX4IvdrFwHoVWVufpFSFZxYG/uqQ8dOPy6MiWCgUxiQnkw2VW9v/cwAAYNeETMXcOuba6CzwM0jjMbZLWCiZ+HeLeKChPEtlJL4gJcOb1lw==","","0","2023-08-15","04:59:24","{""ec"":""M""}"
"2023-08-15","01:59:36","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299722609888|20230810121217|45.00||gIt1G+S3yj60D0srZk1/uzjre9Oj0zS9rFfi6TKn6s8frMLZEkBU9qD2Ka5y9HzQEyX7uGCXkU3EZbZK3TUc/9hyZBn8Fgs44nOvQV8Q8D2CAX1QTFYIk31v6ruZ85hFD3eh0e6NNEZKxtihJhpENvydtCTIQ2pNWyQhAoJw1usJ00IkSXDYESwzUU0SV22FFp6k/KgvFnGBB4VIpgsPMQTK7kSIq+efa06OjwIHCIcN2Nm83IYmpgDOlVdbFDw1pdbInIaSwEWW2Z/GOrogbr68jhWTO2y0g3Jx2CqVo+1GLa449XySJbJnl8POZH+kXWLj20iDImBFKYILwn/QpA==","","0","2023-08-15","04:59:36",""
"2023-08-15","01:59:40","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299993267258|20230810154626|4.00||Ixbd534gOohJhrKzTe229KDlHz5sO1v7fPzjKa90VLZ78yH8kg3HOjhqsgrRGLIsQJs/btxttIgGb3C/bqw/3DfzjbKKXmMk4MGx9i73gclmTVtqAsqA2Xs3U5KJ70MXZkWGp75SBO564qpUQoPCSe7bC+HGdCnms2sKB3EmNKOEsDG1wVXwVbTdVBCaGwrvoIvoDWLG3VLS1tU/+87jEbEhNFJL8IfTk5AQprxoTFbMEMVkVBRD5/1+30IJqo2nd2BrmDB7mS25Tc6zoEtuzDEfj5wbUTyLTYcW49NJzXRVRucZvu5UOj9b9FoQOvGDzMU3sKXGZMOfEV5d82Py2Q==","","0","2023-08-15","04:59:40","{""ec"":""M""}"
"2023-08-15","01:59:44","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299520481155|20230810092625|15.70||kfJNzJbkIqluUBQR7aQK2MhgEKBCIy4IW+NErQxFziHB7nuMN8eYVaVwIfweD0M58yteW9I2p7kC+OF4mfr4eRUChdaiJMKxpDP1IcpSXIM5aAXbSqjHf07GSAuCqI/O1Q4ScRWemzENgryYTNnWmD8+3XJ+/HcXz/eL2i/wy4wcY3hoJtDqhcBQu8uwKg9ywNVRaSaPR85YHulH3vhAg2f1Fqq5Lz76wCAEozdhE2/HbZNbg5OwCvZk9WFezhAq9UcmopFBQqjY+mbvGhgmDvEDzd8XeQPyYPgQlUK+ibM+6J0vjA523JW0HZJ/gPc5lodg6Wla6aA5+m88RL9ytQ==","","0","2023-08-15","04:59:44","{""ec"":""M""}"
"2023-08-15","01:59:50","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299193632032|20230809173912|11.10||mO8tn853fpURaHGZdVEWejz0AKyAA+N1oVHcQ52N3clxxYqNCmOC3n+781xKbs7lEQm5UKhIjCrM9icoI2d0RRgyiHb0TQxbKimz+jnUPZD5NECbcCdeaT8DCu/AjyQBMStea37toDXFZNOjdeUh8/615fAEbITw74EUmkzmkWvtF4Zktq+v3g65PsgfbuqYdcKvRluIXHFf1MpepAE64vnKohu1+90NCvw8oK5h8lD5x0pQhFFAnv/9PxwHqE7Jx7VfpoIFHGf2yn3HblyZgRuxXQrcVQAN3iM1yJRLAh+oTQ2PyDdTua967hywnb3reMvfBJVSyVzwF34G2Ln8UA==","","0","2023-08-15","04:59:50",""
"2023-08-15","01:59:56","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299873489512|20230810141554|2.50||oNxgxPHECPIFTmYufPC3wLFFrHmhQKjbm+QVym+bP/k+4dVRJkWBxudAOXepWHrbn5IlyfpgRuNXku/nK+VI7CEHUMPKa+F/tnX2LYy//lTl0yk33gat+OERDZjju5EsKwNWEE1bCtZnw0L1htwEtnoIZGm9CknVjl5S6UPI5f7U5aE95guDg0N2Qd/YGOf2AMj8KjvFFPvPHSpjlw0Bw/sMSoF2JaFYe363Qyp1JqSMRigGM2jus9XGmdNVPExRA0DlWbaptJdZNsjo39Ik9xvPz2TshOYlK4tPHFB25PRcNmwpUi1qAZTkZmHdh0IP3M0zrkqHUiU5zqqCIFRSqg==","","0","2023-08-15","04:59:56",""
"2023-08-15","02:00:01","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300234682044|20230810184822|2.90||bXBuW5l4cCW0hS8GC+rxlv0+bKRl5OAPE3RnoVfeUsCu6jL+O0qpopfqi94sBcVDaHTz34pk3MpdggnhEWWIxXo3Kh3oUr8hLNhuD1+u6ZpDNMFhAph4K7vdRqj6/lMWnlvmw3SZF6Mu4obQaSZpl2rbepaWStPqVC7SCKPTiI0NCPPZWxDnhhfUNq9Awfk+OE29ys9JvHLE8RJnlffXsIb/vTCRuV2zHXXU0wlEmcC3wjrIsRiV+mi2rouTT5qOTD3u3c8763dRvwONZ9YR4HWzpDE0r8PskW/HB/6e2DQQQ3K8AfI0+cAJcVU9GK8r/pQRNNbuXccncT3ZfkDw1Q==","","0","2023-08-15","05:00:01",""
"2023-08-15","02:00:10","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111298189467431|20230808155333|4.50||lDaUyIiD61Z5xe/zTcQl9AnSIAwcpGEMcWY7b7GBPX7rFTFLQgYmeA9oavKQNMFACBljd9WLtwIHl8vjpp3SM200WGEy2EZ/eu8VkY1KdzROGyS4s+ioHG/37u8hQMg+xxhdL7cqQQiZU9mtUVIY0F5EDIA+P2GZQVGSu3G7v4mml9gxkPJejF8heyoRDuZdwZl+P0kVaQQBJ3rlEH7drKv3PRE1N/yUkkp+m/pX+j/amhuL/z4iNNFzYAzYPM5LZCoEv6RVbpofVEqHo/NNbx8uJ1o837veKxqhdOfAgCVhVrhDX3/zcFoDK7ppbZk9CIGZ+dh3P5fQwHBsE34Wcw==","","0","2023-08-15","05:00:10","{""ec"":""M""}"
"2023-08-15","02:00:16","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299800131197|20230810132241|39.10||o2ANhc0PT1qsGtQHzmD5fV0XQ4FsWFlLWTXKYQs4/+2El8pSQbGgUKRo61Xf/+j3iDRsxHbvsJ65rXCt1jNFbakTem7xC7s3omahabk2AVGAQAk2ezTVVFlEsLBm3hYCLXotTytWRq4tHyQ/iBcBEw+mkfezpXAb+E6CadArZn7AP9IcY8pqsA6c23GLgAYdA94/Qpj7p+ff90OTYr2D5kG6dqIBeMZPo9ol/hPRFGejt0wIscmS8Ea8DzaEc0uxujRKfzs8YK0a2PGucDq2+Xw6dsKO3TbwI5GkRXPR+BUWX8M3oN/+Q9V7qCAzo+6N2dMxrAv8DrfiSvCS1XkXbQ==","","0","2023-08-15","05:00:16","{""ec"":""M""}"
"2023-08-15","02:00:21","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299377433547|20230809183959|83.80||ZQPdrCCGboPJmnrAiG9KTBB6yGKN3dHcEVRa4YoN1bR1YAmkpDVsxp8NVODP+x1Y7hr20S6lhqOGtMIM5GlgQOuDF355b80IkCcBPBkEai5d/Pi3XHawmbNHQ4ttuwqC0ltIoHvgMFP2RqYDjtze+H0hnHmK95//rKJE4StH2NONFUJIyaaD4244CBIA1m4um53uCmxnVA7iD0x8VbcWg6HNVZX9+4YcNqgFLTRRpqFRq3Xhnw1cdsjXa3OVPrZj6+bhk8Qa1mimqfiYxexFO7IiFPDkAayFahpKG3O0ehDiUTZ+BrDPXpMFYTBcx07NNJfgGdscE78p/sGTHuYzEg==","","0","2023-08-15","05:00:21","{""ec"":""M""}"
"2023-08-15","02:00:28","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301152836348|20230811183539|4.50||GwDI+e1D3cmkifjbd4BFSFxsbfxxkBxUTvd9yh+KIT2jbquFSS3xGI9bbtOHt59AZY4pt8MtUZK+LOxtxL6hou6Pio09DFTNw3gxNaa9ApKulaE40AKTLYHy58v/dVk9JZJomk51ZjQjqMhGk5Kv0a41QziF77YmcbSXhcrzb3P3ctZwg1UPVxc3mkV0HBuvjpHrHK/1lzni0QgzJXHzjL/mTej7n/25jy/n0utzovOPsr3c1qm7WiDD5htunUTlt+g5bG84p0MFOpwnkW76bFvSDFHISCzboZyHyxIGW7kul4IpgTN7NkQ9KTiFcevF2cXbDbsyMSVCYA2xvEFGFA==","","0","2023-08-15","05:00:28","{""ec"":""M""}"
"2023-08-15","02:00:32","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300074018052|20230810163549|11.00||acG0QoGDUn3iVcQuKml/TY8tBRyMDURKAqpE2BUx/ZfHeycst8h9WIeaCK8AyNFmbpbeNl/bOMlrkhosC5k67Stllz05c6tj6OVFQ0lfJi94fjRPQknAFWVZd5TFtV7kVRZx1U57U5TrQM8B05IaSP54+Wp5ItzY3j/DF6288jVAhH9Jwnwp7DVo6fY81s777iT/1gFs5gzPmgsbpvwlC0AV0qjmWtf0NHZYK+z+cTbxGs09gKLfw4fy6cqUzjmPTMR8jDmBwe5xNgjBXxgHW0dRT3+MkmiAlE463LcZiq7AF4cOG0CF4IXgN68S7PUZSXkVIFYfYL9nAIa0VVM5pA==","","0","2023-08-15","05:00:32","{""ec"":""M""}"
"2023-08-15","02:00:41","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301141333200|20230811182826|11.90||nfM0pfbXo3kW5JkRoT729BYnoHPFjVmYcF/Y74yQeGcQS51CBMPbROTCNf5TpKmhI5ZDhgVb+qzhv1fY91bq3d+VmB/AeF1HFwGKx7lXGd+HCKu2G2QtgqlqFYAB++rzOlsUuCu9kYtnZD6CnoT8m59HlkWwTBpNhAOAbnIFVT7sDGjPGQ4+SgEHRuKnXPc4fcN3tDHitK7o/slfSvBJ46cyMWskC+SY7cC3bcMAyZ2TxuziTTVIfK/q7RfOkMgZCrEzr8myIKM9+7JrwP4L9iurLfnKqFr9wNd9eLDQMT4lwRkGi+eHSOhZG83G2BJ8KmNcUHG/lxIFxZzuJR45Hw==","","0","2023-08-15","05:00:41",""
