"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-05-19","23:42:45","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111200013165089|20230408153618|15.60||CS5N7jbpBiuEErCg1YE+wCGIp7fJdTLGeoSq+YIZcop+177ADnTYUua+Hm6xfIoDhgd5H8C+2JgowCbRvO+a6YCFwt/BTROR9NK9CqDSAaR4orFHIfwO6yHa3EHM5mfqrZVxa65UhPWX1rlH9dng67gElj2iN5fQixH/8AWQ/Dcy8SNtOMTFANgFzRN/zjLJ7Z4iM0jAHW4Col0FIxmyaA4TqJXi1s/npslR3TkG6GL00VjQHEPzdFrqqF55s+/A52opGVjHEsC6QgiWMTtlWivxOptfYP4aYth5M4BpBNynAb00OatZWL0Y0ma7PAnZ4pRXhCK3SpbfdHyAFLWGvw==","","0","2023-05-20","02:42:45",""
"2023-05-19","23:42:58","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111199900862907|20230408143819|34.17||Balt3nL7HJr7t0lzByDFzsT7G10o2QFkLoqMqBYmVGmx8Ovam/jcE0E2SNq9XSEZN6o0eLoJCW9QRR1F0sH1f4oF/efkKFrFT+ThMdYMLAYfP52U5JpR5R4tPDkR3I4fdQjOKfToXf+wsQ3j902NF8wZ4EtXe1fZTWmKB7TCUBdlvirRdF5H2fPUneoUSyT2tGfTuop0LtQOkQlgM/jFGMuZXp+xjcT2aULaiPTpEYIGS18Z2iVEhcIFOchIY5eTuYrFcgQyrWzSbjnSmPcwifcIa61mgaEtf10MFZJjwVqDZoJMZTGQfRQJgPotjq2F43vLBOkKfqgpvwD1Pn8ivA==","","0","2023-05-20","02:42:58",""
"2023-05-19","23:43:07","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111198131273170|20230406094514|25.00||gFocI8sNFZ/6/y5b3gpiydNhNnitvXDErCnS95WDQ6KKQJDuoafKtBu0rKpaQVPKICvQqwQbsTWhovV7Pd49JO09GbCV+6UVUW6Ii58nSl5TvizrPFqFiaOWyXGDBnh9nY9JOaOrYQahK4jm5INi7eawU/yjr9H+8PhBIdH9TcUp36eqc3It1SvkfaQwWNi5MuJSStEIFnMsLiSpl27k9h7lA1jrAemLJ1X1sg+gjVqtZGJQr87F7xrkvSr7aT+M9Olgrg8pqMu0xQhznV7qIa5w60APcObG1uNfuErNSeI2NCFTA9u44vd28Qnmuhqeqh/GoDGRg/50ThwSaR55Gw==","","0","2023-05-20","02:43:07","{""ec"":""M""}"
"2023-05-19","23:45:07","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111202568869946|20230412082252|17.10||g/XIufJRfLScbIQHLj6JHFuQUB3Y73x5++GONvE1+I70bUiet7NJaJiRZ/N7B9F136sgLtEMROTyzIBuiYi70pJgvUVxzGHuJxXe8hlP18juaAlqwL2ELdSAdakXl/k0UwdJLwauGSDOYwmYswVOcyhTDT3873zmB8Fp/t9wUyzgxUKo6wGb+qQhUGFoMi133Qi3ATSk+n1oZk9k7oCGFIwbbVj3jKndqZjeN6cZE1ZzE6Y28fx2VhFK+De4vrGHrXq2lNVdHiWAR3iMjADzW+i9zbjajuA+Ax8zNvLoufdJ9RiABP/vxJv6FRg+7Fu7vRmSxszrisHYoCdituscdQ==","","0","2023-05-20","02:45:07","{""ec"":""M""}"
"2023-05-19","23:45:19","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111197928025779|20230405180519|42.80||fnMLo9AfhzH2TNH/BCmKfQBzoxXOGcSIj/U1/vTZPfa5f5FPrafxYLyuD7qhYC2EWH0K40P/kPeBH1KhqyU7arYukUkFKkS4nRwcPuzQ1YvU3Zz+z0YSMGwxu6+XFUEn/gIzToZYejDVRa87fA+ILvdGbU1brhqHFC8l9UkaUMorWXef0BFZ3yMzvm+u4xyTDsXXDkuN8SKvw1/54XEt+9nvw6SOqok6NG0Sws6vJ0rHqCQYNxe0gY3VvngEF92qOea9x4OxVte+rIoKbEW0nBn7PElmTMXCynQHT3/Oed/LzKBAAjoiv7SDnwEiXFoHST70uV3RqSHyMOQMsqj/dw==","","0","2023-05-20","02:45:19",""
"2023-05-19","23:45:41","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111199242699726|20230408095900|36.60||pl7WozVIREC0/mxg1ac9mt2rj684froVELJv+Od0BkwMoyoY7FT9jENW2O7gOs+wOJNGF9L8MeDmddNeAJWYKQhJn80l0FvKmxSWyHGOx7J6FQZA2LVY+qyPt8rHTBcg7yZpiCdLcNEYWHnfJU0dwUtsBKT6dZsSMH2WXkq0oypbeO1OXmifDwniADYpbyRc33YLnRuRYAbCH6bfNaLZ3IE8lFsBZUKKCXmVFvq7/i4tzl3WsZKlnbGir/xdKfphdTRmTqpBMjJRA08cNofBkACYS5sGXIkk54vsr40f2ZKrb/TOR9OXk4WoeT6Q73tIr3C2Vkjwjn+c1uZCN63JDA==","","0","2023-05-20","02:45:41","{""ec"":""M""}"
"2023-05-19","23:48:00","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111203978787930|20230413133716|7.00||Qc+gcPB6XzJ497ODR5EyxVh8uTDVL8ZcJYJF0sgVXu7MEw3h+t8jITt8v7XoeAYyh9xu9hk9xz5zyNiqKMoiMts7wmT/pCRNkTCn0qs73xJ5UpWG2me4y4xEnv2/fD17cjBWH95XM9DwmqKmSavDpiUEIjYvQnQKcyI6j+i1+flEn/vKvIcqNVh8SGv6slinETEeD5hh/6Z22O+pSRvxTO+WfBBSpNgxMGsyJXjWMbCCa7RxkGhUNsWHlTBc2HMKeTzAoNsA+KIPrk+3YLNFZLfa/qZD/1g2zJc4uxx00wArV3lTbGsy7fQflqieSE+TruvLvIiub8x9ticpOUqpzg==","","0","2023-05-20","02:48:00",""
"2023-05-19","23:49:03","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111202209989854|20230411160046|15.00||aabN0xuE8LZU8A6GR5AtmN+qMV7I+27pA8cA0Z10cIhAdO9xlS6JLi65nq9bCpJJ9+PIgyOGX2i/ugpAWVzxD9i3CI+XH5Ng1jFw9CNyx1qgjMvLxTAN1slKgF1ZzjqUnVcJJqm7dAYYpDSHCI42xj5RMiL5qECSQqg1sIJZ9wodCCD4XqpAbDftoExgMV2Ug4pi7HP9pZB3uVRj1XIowGcXxRD4tpr0x9dlVslLprTuZAE0IfG/b2/WptEo08pLATtrhdVkgi4eWf20ZyYFrz9ujXkJr36ibhmE/7ksY1GTYgE7PxXVAAUGvpQPmwaY08Ya56gFs6v6+MXYahLhTQ==","","0","2023-05-20","02:49:03","{""ec"":""M""}"
"2023-05-19","23:49:38","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111202670159162|20230412091139|25.50||kkiZBTq1Aw3Ogk8EEaVym9epS5An37EpV6hfzeFFwCYgiPtDy9F9eM2LbM6x7PJr5/TMQ+AvDq9xKtRzpgBLlE25JMi3LhCr1LCqO1V/nnOO9bTLNtVm96EWMJb5Mlfyu7TfTrxve6ompxLwmI4EF03ia9pst57CVLbj+Yl6FrI7FC1qK7dq6LvIWMV/lXsPW3mgZFqSdYvoCrXm4aSpEPY1o3RqdxGcjtvjlIA/30dLxheHERqaDvHe3S1HyII4thZItYFIT2o9ot7UF/wrKe0CTpWa6tMmX6afsr6uKBlAaM0eKR2SkH5dQuB+xgWe9DPry7l5kWQVg3PPvn+EbA==","","0","2023-05-20","02:49:38",""
"2023-05-19","23:50:01","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111200269095560|20230408174156|27.90||B91wT6wPqxa3vyi8L9wPfKqRT+znl1a9i9+/+Sfv0BH4gLfNK1CHT1Lk1stNCBtxJakJ2+A2IO4BIT8h8ZTQYTcTu2aVFmy4bC98JOJBIJvYxDAbVwX3ue1vcquR+c+jdAzeIyescwNlXiy7pHYqW7EUVdLpGwZ/8N2MFcFtzdxy+q/Ssww31cObOBCITckqv/S3aAWicNioSuIKWwZqs3BCs8V3x4RfWjOJAfCPv3gYomU8OMeN7zaHPMfvI8X94L57E4GJOaAueMj5FP2uIy1fTiB9Vif7KvJ3MttxKBopZVpEAoEXDP/dVACgsej29lDJS0JlPE66W5Vz9h5ZOw==","","0","2023-05-20","02:50:01","{""ec"":""M""}"
