"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2024-02-09","21:15:44","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519383641290|20240202114350|102.56||FM0uniVY+eKqBrSI+6VLM55OVaeczLdCa6r906oSoCRHdMOFMy0n7ALzbmPfcQCCTPjUO0gJIOYVccr3cKBo478UbysgqUoAlCSdJ/KseLPxCkkeYr1elpc0bE1uA/4ksd5pAKC9Sn3wsk/Wu0fdqNBdCJVL/H94NFeLwh0MquiQsWMX1F9SrejISD3qOxxgkL+FxWCGUxo0xBa3yRd31fanRUq84h91NlIsu8dRc2YdiexzcqJOXxjY3y93RwBC9/xhLRrBM1+fLQsVMVgdraEZPDA3faSEZ5RcuXw2KKpwwYjNyl+woythCjdx8G/HzQlO9bmEQC1gKhe+/ief0g==","","0","2024-02-10","00:15:44",""
"2024-02-09","21:15:50","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519330379478|20240202112659|45.00||TXt0AAJwj421EGenSBcrfdAIyFIriyUrMqdvLGKgPSKmcMtEKXEvjIjmdjUmaEFOa8eJNmRRcpi9a0lLe8fmR8GOygDdFGyIv34ZQCq1LxrmAy5aEJEukKmao0IpLc208/kNzUM1f/sgJ3UlMrv1VS8RmYXeSrM9Ik/EgYmB5lZn9pva97GOossNGXixYWSunsVHRu4H7e0w6zdVQe2rlqVcCE3mwgkoYkqP0WAu7viqe3rol1gy/Jdj30OL76q+ExEEE5z+sBs/1C7WjLkCQs5V6qirPLS5zxKX0IATu3meX3lJvFEExFsZ9XSx+Q3mNIOTX6Ji3fFqWulL3Ojhmg==","","0","2024-02-10","00:15:50",""
"2024-02-09","21:15:58","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519304372640|20240202112359|2.29||TzBClHwi9bq5aI9w6AG1cLL9XcBqu5/B+YTmukgLRRfsOOJe92sWXFLSR25BJrPhEsdmk3ZcJqkLoNc15oNG6k4gpBTfpYy9FQ3zjctdj00X/VtmO3a5qCeRRuG785dL+zP+utGuN3W1c4zg8x3fpwKxSiff8OExmtolydAhh95DMFd/yOn60hj6AKbr9iyZTcBJLXMH9RKOOu2kAJAfS3RneLod3Zyvc6olRfYDMkewH1xiFuD77nv0KWHI04G3IlvYhnB+1L+UFuJipLHL4qcKFdkM7f/q2xpfXAMftlE/KfWHzGRAfWE2b5oNb7xmdRc2fAotKqLR6P7lxKtLeQ==","","0","2024-02-10","00:15:58",""
"2024-02-09","21:16:04","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519276648542|20240202111958|9.49||roWmzNPAMDIj1B0E73JSM5v4kotZFQJvZxI5l9kpHz49jJiIoXKUwcDBav0sznRc+9D9LXatKSk0yGqOavHFN/Ub54W8dKfRSvU8UJASIiZNSdr4sjU1Avw8GJiF97lXxhacbBCRPnCg3r33UbP7EkPgDffqDZ4YiiDsiWMmTEuYSqiOvdtflzmirvYW2449QgKhvd6QWXbdD4bm3eldvlrp0LqsfOegJrnpyAicaVEEbdttUmnWgckYNYlmzDjmjvnY8tFI7buFFF6V00GRVaSD6QoeOKvWr8uTAxqGP9j+CK1SLj5dVm2jMc/FAnw9gkHWf9FjstvzXXW9pXFGPg==","","0","2024-02-10","00:16:04",""
"2024-02-09","21:16:10","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519239542264|20240202110847|12.13||tXxALZ+ioWfooZrj73PTB0b0vsnvLkyf89HtDiBXqvr5suqHxOM2QL/ff692tRk+TgzccHziZQ2/hpIznoXQRK6kAJ7TuWcze++vDbW5XLahlQ0sLJFIgQSQQeMChqZtk0+X8OzqQyP0hRDKP1vdK7mT1aAYBICQSk3zNx0m3dsLZW9vNWNGS+1wbHYwDSgG9aON9VKr4LNkHQmlwqKXRSIqTlbbhxCLtNSngZcDpGk3W9h7s9yNrfna71THeJWM4+p+8LT2GcSwd2xTKoziv7/fRvcbBZXi8uJe+0KVx46TjEjgUqniUXbTIiOGZFiWSvP6Sxh5BoK1ApVh5l3SuA==","","0","2024-02-10","00:16:10",""
"2024-02-09","21:16:17","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519131052240|20240202104154|90.94||SaLYvWVmGbV5BFXBG7I9hno+CbyQ4ntgsKxU+sGXBeMxIphUABqFvEz/kRSiiy7H8Ty3fDUNadxJ5jM0qPn7KwbofBibuwLKsCtOzo8SKa48XoIJUOgTgfW+b1I/b0mljMxywTjw3jjzd01rzkuu4vg1yg0tNxDOvlZWsZw9/9bdrVtP8eEtjulEtZSUQ764jRG/IjYj+KB4W+U2KuT9LgOfVhdJrvKQsILde4H4j5vvs5DJjHJrntGqKCWnEdYfmiO/uI6a65/yCb8ecmQ0vjdHJ93ZO5yHZj2L4xV9e8IAOsqXVjylz9cWeRcPAKhnulftUuuUENSmptYRetKgew==","","0","2024-02-10","00:16:17",""
"2024-02-09","21:16:25","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519095214605|20240202103255|2.39||n0p6HR7N1oQm1LOb1XS6bLbxiFs/oRq0Y7NTZmvx/YYzqNT9DxDWETEksHGRtb6NUJm50UUh69cvEMfWXd0j0bvDNaKl1WGqM91YT7YSJdBOwniEk7Hm5Fn0gapMDs1b4/T58o9573DYohnEfIFDgD/i/VSZFz2P43TpUU4RRhfgkTEX7c6ukzFZUlvBZvt10CtbfJvsTXUT/7wNA2Wth81CuCZD/tLow+mtA3suiozYJlROuVC1zdNxlFq7/nIjJSqvHjSXzq0LfwqcqfzLTvDO6s74RA882Rf5XvD+7wVSzBxJvrhG4hFVQZHBGLkt1BboJUID7mngX6i7i3CytQ==","","0","2024-02-10","00:16:25",""
"2024-02-09","21:16:31","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910519077092145|20240202102636|39.64||pkM6trrEJHPxWm9Tt0sMSFLjvuEYKdczjQ+RSWxB3YiN3VBTHE+RWD4RFdf/GFpkawgfQAAWGYwW1UKvwnzFD8rNEnxT6NY6h9ADE9F6BEgcp3/sqBWFmH2f9Dz27IRKOZPBw7x9SPUKlM/mk3pqzKrgpWNYPnmw2SyhPwz47ATnAV4WukbV1KbkOxWYnkA6bcW43Bkop0HcVA4j4RCvGxTKkm6JrbbCbqeZ0eOCfIJLPWEpovVIPYtNfTRsJ7vstWrp0o+pTp9ibAbjbeAotH9xu6YzyTxmD5Mir+EiEz8E9yKwY4vCtf2eplhlISWdiFvGnk+o0CoJ4/stPzDPFA==","","0","2024-02-10","00:16:31",""
"2024-02-09","21:16:39","Horário Padrão de Brasília","QR Code","35240203618178000199590004729633956624651823|20240201184224|38.04||qNV3jFKobPyAHfHIVj3zCD6ys9avyvRbYiPK8VEhoPo6xdy+8x5ndW0RnU6SbJEbRSGdnpUbvINuELO//wpwiTJ0BWz4OZAYDsjsasQVQLGnnUntOHewzvDC69dIqOGvSSZaTlzpOqiII6Y2FqtWTotMjzriQR+8GhakmfP80CljUwmxBQc9gW9sJDYh/ahhOU/9lrSQjzS52nT506egIsEsTsgRaxQTS9qIHGVaXzP5JQFChMDT8HEBxcbcsWmKZDFnLPJie94jfqLuHdzld35pEPERdaow0Lqx3fo+XVnDl6AXB2bzbYCINTkJ9L6X7R8djIi90r/zK3+4xm8Cdw==","","0","2024-02-10","00:16:39",""
"2024-02-09","21:16:48","Horário Padrão de Brasília","QR Code","35240103618178000199590013400910503422879493|20240125170050|21.79||Dxwq+fPKOmy9kf2klvr+UA0kNtShMoRHWArCgYQK5lZ6OcImB73H/YxQgcdx26N31bpFJ3fXZfKE3AgTfQo4E9Jycv8CU2616bQ/HND+JkJqWLm6oMqAw2CLWgoZ7wIhrnB/e+HPSLu7ztrf+Q9a250W0BUCLJmVwJM1GXU3mA902EcLrXMxJv6/axugW34dPsz4Fp4+UaLOF4M8jt2zlMsgfjl1rV2S5Tqa02/77jq3yWiwe/e4Z4E6k2KJdBY3CnMEbfjyihvCW/Q86mvh+WUBrY/87/R6sdaPLilX35NaMMksNSq3k5mRMGY+6QuCzFxPQ7fuyb6biNew3OIRPQ==","","0","2024-02-10","00:16:48",""
