"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2024-02-19","19:20:19","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089249540324|20240219174858|14.00||WRSJR6drOlbrBhRGEr0sYF1EU8fkR6V5GMpHjYsst3OtjMC5CfU/WCpdj3gTohVcDNluvXkoba5u1Kl4f6jiAio4DFD16I85DtXFVaCSINtPa/HYy2EQTBk4/OAdD","","0","2024-02-19","22:20:19",""
"2024-02-19","19:20:25","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089234299723|20240219174803|4.00||RzBrZ","","0","2024-02-19","22:20:25",""
"2024-02-19","19:20:52","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089213465616|20240219174525|34.50||qI4XX63TBmB6HfpRBmaJmEoB3kXJyzJd01JyQUtfxi57oTL5D/G5QUuWgozybpdi22JQhQj1iWWvNWZGY1bTYb","","0","2024-02-19","22:20:52",""
"2024-02-19","19:21:08","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089193444082|20240219172639|3.00||SjVxeQXrqipmrnD4cuCsqGBhmcxsT","","0","2024-02-19","22:21:08",""
"2024-02-19","19:21:15","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089174900051|20240219172236|3.75||qFdZbhuz32AtB34NWDLzGBPAwMwX75BQaKOBSsM5qkOzO1qGDlgfFPLEMY8kjj3qCjgVZzK15AU/nX3JPzIGuPOoF8EtBSTrVkfCjmYGsQz","","0","2024-02-19","22:21:15",""
"2024-02-19","19:21:20","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089137297142|20240219171629|25.25||VsfucXgjf6tQqEREFMctI5Mr4BhVluCfQ9GgYMcdgxZ35/il458kErZTlVUaxuy1vIKLDd/fb9g1","","0","2024-02-19","22:21:20",""
"2024-02-19","19:21:32","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089122522285|20240219171435|6.00||YD0fZfMDOR8POHI0hjeAoFVij5zO67bLAbiYaOUGbJzllzvkfX10nG72IUyRt","","0","2024-02-19","22:21:32",""
"2024-02-19","19:21:38","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089097296930|20240219170732|40.00||EEgEBALq85Ujm5UlEpAsKp4Z2W4XUi3RVLnzMSTRLHgCtVeLAyc17B13JnAG","","0","2024-02-19","22:21:38",""
"2024-02-19","19:21:46","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531089035833762|20240219165430|2.00||UPLLoaWBwNefQtYLg/NlD/ddigAhwVXdj85Tznu4B8mcEgeqs2gdf8aasQ","","0","2024-02-19","22:21:46",""
"2024-02-19","19:22:00","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088998419945|20240219164148|10.00||KfGl2jRRWSIlc4","","0","2024-02-19","22:22:00",""
"2024-02-19","19:22:27","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088873070840|20240219160850|14.00||lwmGjFntzhp6UToB0aIo0yks9CR","","0","2024-02-19","22:22:27",""
"2024-02-19","19:22:53","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088837260600|20240219155913|29.00||Cn1aKJ0vnFupZaNQePDLjt8uvDj3r/VKp8z77jhiaKYe9oJfQEeqATdCHaYdy8Siu3kDDclSMO6TRw","","0","2024-02-19","22:22:53",""
"2024-02-19","19:23:05","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088820524340|20240219155814|9.00||v1IoYxtvtqZoZLdIoLnE/alfbIGRGyMJi/DNyFi2z8w7DDEZw0e1mqPdAXqY7nvP1gapMyZ7fgcnLXkXhG2HCFKZGe156cWUTgWZOvbLq15esknpVmnE36VTjePe3Dng0DswVGN9cvo7sWfF4t5hpNMQS4tZaaQzQ","","0","2024-02-19","22:23:05",""
"2024-02-19","19:23:11","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088712591503|20240219153724|28.50||O90J1TCdewxxzu8ZPeizk3","","0","2024-02-19","22:23:11",""
"2024-02-19","19:23:16","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088707544373|20240219150148|12.75||zExdZCvOJ20nM7DOwCisjQS5Y6s6BRcKKMylB0DSlPk3rlZQTuFZjqPtiYV0qll4xSrD400g9Ky55/zfZS660axRF5ZmHaahiqKsEP7Qc5wCBpfubRhiQgc0XrC9thhTeP1Ce36XUpZJcLUvV/R0","","0","2024-02-19","22:23:16",""
"2024-02-19","19:23:28","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088694002394|20240219150049|105.75||CCH6pJdfybsdkW1yhc","","0","2024-02-19","22:23:28",""
"2024-02-19","19:23:34","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088651747762|20240219143356|7.00||MTKUcFuKQYuE2TFsM","","0","2024-02-19","22:23:34",""
"2024-02-19","19:23:40","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531088640580730|20240219142658|5.50||pVeGWkyhrT5EjGDL8","","0","2024-02-19","22:23:40",""
"2024-02-19","19:23:47","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084705999117|20240218140142|24.90||ikMyAE9vzwPC/cbaxPJ78J/NZLbcTOnXUpyo9Hche27wzCT1r","","0","2024-02-19","22:23:47",""
"2024-02-19","19:23:56","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084652378989|20240218134355|32.50||N35qrpWN","","0","2024-02-19","22:23:56",""
"2024-02-19","19:24:06","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084648740318|20240218134143|24.90||Mssm7NRA3H42OXSYDv4YTbmjTCP2QpoDXu6Fy6wSxDPdRMEIV3","","0","2024-02-19","22:24:06",""
"2024-02-19","19:24:16","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084636547518|20240218132557|12.00||w9S6","","0","2024-02-19","22:24:16",""
"2024-02-19","19:24:30","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084629078222|20240218131659|50.35||CWe70s/A5L2gz3eDQEFBq/qtoX/Kla10Yfs5WGLVGJNr8sXLFuek9EAoRAtvMkT","","0","2024-02-19","22:24:30",""
"2024-02-19","19:24:38","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084603983351|20240218131316|22.50||LroxuGpRC86aejGJfCrShAS6rjbKgudZbvrt41ZPfBPrgG1crXrG","","0","2024-02-19","22:24:38",""
"2024-02-19","19:24:45","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084592105558|20240218131155|20.50||DaBZbV","","0","2024-02-19","22:24:45",""
"2024-02-19","19:24:52","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084564444106|20240218130241|64.56||eQbjmjv2XN8XxkXd5zP56k","","0","2024-02-19","22:24:52",""
"2024-02-19","19:24:56","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084522723392|20240218124355|29.88||nX4PlHUb/kU6EbNIKKuHg60H/","","0","2024-02-19","22:24:56",""
"2024-02-19","19:25:10","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084511950422|20240218124053|10.00||SunqVy5G5XxinjMxitG","","0","2024-02-19","22:25:10",""
"2024-02-19","19:25:16","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084505588954|20240218123957|12.00||i6/tnyQX7xL/sHmO9Qc36V8ElOxvv6i3djRJ9bs/qlIcXEyfxixWzDPVzOKMQWCbk3ZiPYuoTmKPTjOOSo9DGjTZL8CWBUTXP23SFN8IuspQIg9svlDFRQ3H74","","0","2024-02-19","22:25:16",""
"2024-02-19","19:25:21","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084490684931|20240218123846|6.50||v","","0","2024-02-19","22:25:21",""
"2024-02-19","19:25:32","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084482683492|20240218123703|24.00||BpCO4eX2CcJmeBSZe8OrQ5oQLC49vHEdd0o3","","0","2024-02-19","22:25:32",""
"2024-02-19","19:25:39","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084474803395|20240218123608|29.88||IFH3erZujTRPwd4k3xLuYrvIFfEPiSgdIee24TJJiSCsKr3F8/h/FOdNB3tdZ2tqd3jd59Oyuifa2lvwxLDsw9sqc1spkk1VZhT2YkPMxLxfrYyROLLxE3xAay97ucsi07YNG3aBTeq07RiGM8C3k6Mr57GH","","0","2024-02-19","22:25:39",""
"2024-02-19","19:25:52","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084462140264|20240218123254|29.59||jlUML8UR4Bsd0ipz3cIgZKJhp8NWgZbn5eoIQvWE6IVv5Oi16QZ","","0","2024-02-19","22:25:52",""
"2024-02-19","19:25:58","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084456658877|20240218123157|77.76||z1zOKyYXz0","","0","2024-02-19","22:25:58",""
"2024-02-19","19:26:03","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084445617473|20240218123105|23.00||Z","","0","2024-02-19","22:26:03",""
"2024-02-19","19:26:09","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084438819252|20240218123009|6.00||Oo6e/REfA7HMcfpuEOxOlO9Z6JAqGaGx5xmJ/cFN3brLhhfcvELohPfw9l4Det51NcASkOoH1d71r2l9MqgENAaXHiVYcci2wnu0WYg1hGsNL9xgLC9dv3X3M02EBOM","","0","2024-02-19","22:26:09",""
"2024-02-19","19:26:23","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084427449815|20240218122713|14.25||GPmwZIlqdw/uBj/JdN7/3","","0","2024-02-19","22:26:23",""
"2024-02-19","19:26:33","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084379436356|20240218122346|231.60||qic6vRPWpl9bvJIl79V4","","0","2024-02-19","22:26:33",""
"2024-02-19","19:26:40","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084364555427|20240218122244|54.50||BzoaflD2fLWY6ABQe0xLwNVSaovSpstbd87d1","","0","2024-02-19","22:26:40",""
"2024-02-19","19:26:46","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084355646881|20240218122127|25.50||UgBLfHenfJn6lDzfDAJaMWb3V9kyouVr/xjkgfet8LvHhtETxlQiUpTUVLtwbvqXdQf4RlYwbf2YFlhkosG7DtaV","","0","2024-02-19","22:26:46",""
"2024-02-19","19:26:52","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084339481326|20240218121354|18.00||QieItQ74PUuXr5NHkjFCAMGVrTGtjgwRlp04BhMatVjz","","0","2024-02-19","22:26:52",""
"2024-02-19","19:26:59","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084312083133|20240218121058|40.00||mxGbuINR58zR","","0","2024-02-19","22:26:59",""
"2024-02-19","19:27:05","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084291527968|20240218120546|7.50||qJXE","","0","2024-02-19","22:27:05",""
"2024-02-19","19:27:14","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084282530048|20240218120444|24.50||l3","","0","2024-02-19","22:27:14",""
"2024-02-19","19:27:20","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084278529227|20240218120323|40.35||RXD2VkDjyH6Vg5P4/7GAH2uTgHO4BW3tCI","","0","2024-02-19","22:27:20",""
"2024-02-19","19:27:29","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084261568186|20240218120232|60.28||fW4HZOYzy4","","0","2024-02-19","22:27:29",""
"2024-02-19","19:27:40","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084238567632|20240218115750|6.18||XY6sudp21gAHAvWTKOiRCyUNaMF2ffLA76xdHQXEQJhwGFNqosyEZNuT2UHnQCGAGhN6l50QsliI9R93WozdN2QxdEEK4r/mXsx7vi5L7Vla2zFfoJYwF/IK","","0","2024-02-19","22:27:40",""
"2024-02-19","19:27:47","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084210051992|20240218115618|12.00||RBOXqLUP537BIuwX3Yawg4omF2HblM0fpWt5uH2Av5bO3cgLEafJUW6B6NRRfFm6EliCRpIRg6Cq9G18WVxql","","0","2024-02-19","22:27:47",""
"2024-02-19","19:27:54","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084207099742|20240218115554|36.00||qIZR7ykD18ChufeMat/Hez3twQJ5aA04dUjjPB2/kwanyC2u3h2O68etlcY/Q5eyYXdAEYdUV5Sxrpk6QlmV5","","0","2024-02-19","22:27:54",""
"2024-02-19","19:28:00","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084147878635|20240218115010|24.00||zEGbUx0xq9ssPt51CR0SZ/w5xjTRlpavu5bgVtV8uesRFXYc64uITEmq4FfU6VcLM1fDTw1yMEvH3d2TnVFR40isaT1EcCX3QVWUion76EdR5rNR","","0","2024-02-19","22:28:00",""
"2024-02-19","19:28:12","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084089355175|20240218114424|39.99||qub/dwAgryga90Y/1TWrwYZ2toPcw8wYktfUjJ5GBvhA18ldLGIur8YAWHKimw2nLjU/C7XuPEGlO2T34IP93z5wXJJ/0afjAiEEdW5q1nrJ8yyuX9xxKwGr645Nq1I/","","0","2024-02-19","22:28:12",""
"2024-02-19","19:28:26","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084061050914|20240218113955|67.55||DSzNzhublJELcpaUXwXHAzBQzFXni1e9JA1YgWWlO7zXl70i/L/RsxrwHG9G8pQfliI9VbOW6ypjjok/4X88RbV1L0/lokzQ1tPRuCrNPTbGB3d26DtH7y/nneE087PiPeiaD25zq0mcs9yYRLH7hFZn5DpTNT8rSuvvFq1oA76buG","","0","2024-02-19","22:28:26",""
"2024-02-19","19:28:33","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084077636832|20240218114026|2.60||kVKcDAdkYH1Rc5CM4pa5j0LiUywxzkCoV3RvpBgYmxqkPf/0seujIZzlPnul","","0","2024-02-19","22:28:33",""
"2024-02-19","19:28:57","Horário Padrão de Brasília","QR Code","35240243017003000140590011359531084050244950|20240218113817|24.50||LlEZWPeuPser6Tg3o7nf8RaR3nKhGyXTityCpKZEzgDJQEXYmpjt4fbGm9YeXz5m06KjZlV0qu1lKeM08tFTo1Kpa7EXyc68tQEYJ8HEnszrJs85FprUT869FpVNPJSlSdfwthZFcp9IFfI9hsBVhvmD3QmhKPu/u5AMNbRgNaAA9KjHX9gMBGmIR/0RBTveeFV53DD4gZDgTgrKhlgdFcWsdX","","0","2024-02-19","22:28:57",""
